,Yr_Mo_Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
3644,2070-12-24,11.75,9.79,14.25,5.79,10.54,4.25,9.42,5.29,7.54,7.58,6.96,16.13
3645,2070-12-25,10.41,8.5,19.5,5.41,10.04,2.92,8.42,6.08,7.46,5.63,3.04,16.17
3646,2070-12-26,16.83,10.0,21.62,7.83,10.96,4.04,13.33,8.25,9.38,7.38,9.13,18.71
3647,2070-12-27,15.25,9.62,22.54,7.41,11.54,7.04,11.58,7.87,9.04,7.62,5.88,17.83
3648,2070-12-28,12.46,6.54,13.5,6.29,7.0,2.58,7.21,4.33,6.87,5.0,3.0,15.0
3649,2070-12-29,16.75,14.17,28.29,9.54,14.0,9.71,17.88,10.34,12.83,11.29,13.37,23.13
3650,2070-12-30,17.96,11.58,27.29,10.96,8.67,6.08,13.79,5.33,8.33,8.58,9.96,18.25
3651,2070-12-31,8.38,0.37,9.59,2.62,1.75,0.08,4.83,2.13,2.54,1.17,3.67,7.21
3652,1971-01-01,3.71,0.79,4.71,0.17,1.42,1.04,4.63,0.75,1.54,1.08,4.21,9.54
3653,1971-01-02,4.04,0.75,6.96,1.21,1.67,0.54,5.83,0.0,3.0,2.58,3.0,10.46
3654,1971-01-03,7.41,5.41,7.17,0.63,1.79,0.21,2.5,0.33,0.71,0.13,4.83,7.12
3655,1971-01-04,17.5,18.79,14.88,3.46,13.13,7.25,7.12,8.17,6.67,5.21,11.92,10.29
3656,1971-01-05,15.21,13.5,21.92,8.08,15.0,12.79,17.96,12.33,13.88,10.21,16.58,22.75
3657,1971-01-06,18.96,21.29,17.21,9.67,16.46,14.0,11.63,14.75,13.62,17.08,23.71,23.29
3658,1971-01-07,22.83,20.96,20.38,12.71,16.04,14.21,19.21,19.21,14.46,19.83,25.75,25.5
3659,1971-01-08,24.92,22.88,19.46,15.34,17.0,14.33,14.62,15.87,15.16,17.5,30.04,26.46
3660,1971-01-09,28.21,25.75,23.58,15.0,22.0,19.67,20.3,20.88,19.79,21.04,38.2,32.91
3661,1971-01-10,17.04,22.83,14.54,7.5,22.0,16.17,17.96,14.88,15.0,12.54,26.2,19.08
3662,1971-01-11,16.62,19.04,16.75,7.08,16.66,13.33,11.04,12.5,11.17,10.37,17.08,21.37
3663,1971-01-12,6.63,6.34,4.38,1.08,5.17,2.13,3.88,4.33,4.08,4.92,12.17,10.75
3664,1971-01-13,14.88,14.46,11.29,4.38,10.41,7.87,6.87,8.04,7.92,5.37,11.04,9.13
3665,1971-01-14,11.04,10.88,9.5,2.92,8.75,3.96,4.17,6.25,5.66,3.58,7.71,10.79
3666,1971-01-15,7.75,7.83,5.17,0.17,6.71,2.46,2.0,3.63,1.96,1.67,6.21,8.04
3667,1971-01-16,11.12,11.25,8.04,4.08,9.46,6.92,4.33,6.5,7.12,7.21,11.34,14.25
3668,1971-01-17,18.25,11.29,17.16,11.34,12.21,10.54,12.42,8.42,10.83,13.33,13.88,17.25
3669,1971-01-18,24.87,20.17,17.88,13.54,18.54,14.29,14.46,14.83,15.75,14.42,17.21,19.55
3670,1971-01-19,13.88,11.96,11.5,6.38,13.04,8.33,15.96,7.92,10.54,10.92,15.96,23.0
3671,1971-01-20,18.08,16.38,13.92,6.54,14.0,10.29,12.62,11.79,10.25,8.83,15.54,19.55
3672,1971-01-21,19.75,14.88,15.04,5.13,9.0,4.08,5.58,3.88,5.66,3.75,7.58,13.54
3673,1971-01-22,16.88,12.83,12.46,7.04,11.92,7.96,10.0,8.87,10.5,8.54,15.09,14.5
3674,1971-01-23,12.92,14.09,10.71,5.96,14.62,9.42,13.0,12.75,11.25,13.83,22.13,22.04
3675,1971-01-24,22.29,18.54,18.66,11.12,18.29,13.42,21.17,14.54,16.29,17.67,20.08,25.04
3676,1971-01-25,18.84,17.25,13.46,7.17,14.29,9.17,11.71,8.21,10.29,10.67,11.87,15.54
3677,1971-01-26,10.5,7.67,9.25,3.5,5.91,2.92,6.13,0.67,5.63,3.13,2.75,9.29
3678,1971-01-27,13.62,12.83,7.79,4.25,9.08,2.54,5.83,0.42,4.58,1.63,4.33,7.17
3679,1971-01-28,12.29,10.67,6.79,3.42,8.04,0.5,8.38,1.67,3.29,2.88,9.13,5.83
3680,1971-01-29,7.04,6.92,6.92,3.25,4.25,1.42,7.08,2.96,6.13,4.33,9.08,13.21
3681,1971-01-30,11.67,2.83,12.71,4.21,4.17,1.29,7.04,2.75,4.42,2.79,13.17,13.92
3682,1971-01-31,19.29,14.29,25.29,10.96,10.58,7.5,13.79,10.75,11.21,11.63,18.38,26.0
3683,1971-02-01,12.58,6.63,20.83,7.08,7.12,1.63,8.21,2.58,4.96,3.08,4.71,12.87
3684,1971-02-02,6.29,2.75,7.12,1.42,7.08,4.0,11.67,6.92,8.33,8.21,14.92,21.34
3685,1971-02-03,11.67,1.83,7.04,4.25,6.17,2.17,10.92,4.67,8.29,7.87,7.62,15.29
3686,1971-02-04,7.04,1.21,10.21,3.04,5.41,0.83,3.5,2.0,4.08,2.29,3.79,6.46
3687,1971-02-05,10.75,6.96,9.13,3.92,6.87,2.83,4.96,4.46,3.46,3.21,4.21,6.71
3688,1971-02-06,3.58,1.17,5.25,0.37,2.83,0.42,2.83,0.83,0.83,1.96,6.38,10.08
3689,1971-02-07,2.71,2.75,3.88,0.83,1.25,0.29,7.08,1.63,1.75,2.71,6.17,11.34
3690,1971-02-08,9.79,9.04,8.29,2.92,9.13,5.5,6.79,7.62,6.79,9.54,15.5,17.46
3691,1971-02-09,18.66,15.87,14.58,9.33,13.75,10.21,8.67,12.67,12.58,13.96,22.37,19.62
3692,1971-02-10,11.25,1.38,12.75,6.34,4.21,4.04,5.71,3.71,6.75,7.96,6.5,12.71
3693,1971-02-11,9.25,8.08,10.37,2.79,6.46,4.92,5.0,8.87,6.87,8.79,17.12,18.54
3694,1971-02-12,25.33,22.46,22.67,15.79,24.67,18.34,21.71,18.25,20.71,19.21,27.16,29.29
3695,1971-02-13,18.84,22.46,14.33,12.67,22.79,13.46,19.62,17.04,19.7,15.34,26.79,29.5
3696,1971-02-14,19.17,18.08,16.25,9.83,16.71,11.58,18.5,13.37,14.5,16.33,21.62,25.37
3697,1971-02-15,12.0,11.29,7.83,4.38,9.96,4.67,9.54,5.66,7.87,8.38,9.54,22.71
3698,1971-02-16,21.79,13.0,14.42,8.25,13.21,8.79,11.96,11.0,12.5,10.92,15.46,16.38
3699,1971-02-17,16.04,17.58,12.67,7.87,17.37,10.79,13.21,13.54,15.34,10.79,18.29,13.33
3700,1971-02-18,15.75,10.29,12.08,8.0,15.0,7.29,11.71,7.33,12.0,7.54,9.13,12.67
3701,1971-02-19,9.21,14.83,8.67,3.21,10.58,6.38,5.91,7.87,7.79,5.96,14.71,14.37
3702,1971-02-20,17.25,15.67,15.16,9.29,18.05,12.17,17.04,14.25,14.58,15.87,22.92,23.25
3703,1971-02-21,9.75,5.83,9.54,5.41,8.87,5.13,12.08,5.04,11.08,9.5,10.34,18.05
3704,1971-02-22,9.96,12.21,6.42,3.75,8.96,5.46,6.25,5.79,6.13,6.79,16.08,14.29
3705,1971-02-23,11.96,12.04,9.62,3.29,8.83,4.12,6.58,6.83,6.54,8.17,16.46,18.54
3706,1971-02-24,8.33,10.17,5.75,2.33,6.96,1.67,3.17,2.33,2.75,1.58,6.96,7.21
3707,1971-02-25,7.92,9.62,6.08,3.33,5.46,2.17,2.33,3.42,2.5,2.25,8.54,8.25
3708,1971-02-26,5.54,8.58,5.37,1.71,4.5,1.0,2.54,3.92,2.58,2.13,10.5,11.21
3709,1971-02-27,9.42,8.42,7.33,3.88,7.08,3.88,2.62,5.37,6.5,4.88,11.83,16.08
3710,1971-02-28,6.46,3.0,5.09,1.5,1.67,0.04,3.04,1.13,3.88,4.12,5.13,11.25
3711,1971-03-01,13.5,11.83,14.21,4.83,7.79,4.54,6.71,8.08,8.75,10.54,15.37,20.25
3712,1971-03-02,10.37,4.0,11.75,4.58,5.29,2.79,7.87,3.71,7.54,7.38,5.29,11.63
3713,1971-03-03,5.04,6.75,8.33,2.67,4.92,1.42,6.38,3.04,4.08,4.58,9.38,13.0
3714,1971-03-04,10.37,10.34,6.21,4.33,10.04,5.96,8.25,6.5,7.21,7.67,12.0,18.34
3715,1971-03-05,7.41,4.29,8.04,2.13,4.46,1.46,8.58,3.42,5.96,5.88,9.25,13.88
3716,1971-03-06,8.87,6.63,16.0,5.33,7.12,2.75,6.87,3.54,5.71,2.13,5.75,7.0
3717,1971-03-07,5.33,3.5,6.34,1.5,3.46,0.33,3.42,2.54,3.75,1.75,3.29,10.67
3718,1971-03-08,6.29,4.5,13.83,3.71,4.0,1.17,2.25,2.33,3.79,2.17,4.67,10.54
3719,1971-03-09,7.75,4.38,7.0,3.96,4.08,1.87,6.71,3.17,7.33,6.34,5.5,13.37
3720,1971-03-10,8.83,1.5,5.58,5.58,5.33,2.67,7.0,4.71,7.58,6.46,7.46,13.46
3721,1971-03-11,7.0,4.88,6.96,3.79,8.67,4.5,8.92,7.0,10.04,8.38,14.33,17.96
3722,1971-03-12,11.67,11.83,10.58,6.29,11.67,9.08,13.29,10.41,12.12,12.17,17.5,22.17
3723,1971-03-13,10.83,1.71,11.12,1.42,6.08,2.58,4.71,3.67,5.33,4.88,11.34,14.75
3724,1971-03-14,8.5,3.17,5.21,2.37,4.08,1.67,3.25,2.29,1.42,1.0,7.08,9.13
3725,1971-03-15,9.92,6.25,7.29,2.21,9.42,3.37,4.33,2.13,1.79,0.71,7.17,5.04
3726,1971-03-16,8.08,9.54,7.5,3.58,9.5,5.91,8.21,4.29,6.96,4.25,7.62,8.12
3727,1971-03-17,16.17,14.79,11.96,7.79,14.0,9.13,11.21,9.33,8.87,5.83,10.37,10.79
3728,1971-03-18,19.0,17.83,20.67,14.12,18.79,18.0,23.25,21.04,21.0,20.3,28.08,33.37
3729,1971-03-19,33.04,25.41,26.75,20.46,23.5,18.46,24.25,19.21,19.79,23.63,26.58,35.0
3730,1971-03-20,27.5,15.83,24.17,15.79,17.58,13.42,19.08,13.59,16.17,20.38,17.71,32.3
3731,1971-03-21,12.62,7.0,20.88,8.38,7.67,5.17,12.12,7.12,8.29,7.75,9.71,16.08
3732,1971-03-22,5.63,7.83,14.09,3.5,4.88,1.58,5.96,5.83,4.67,5.33,14.04,14.54
3733,1971-03-23,10.63,8.83,11.25,6.13,11.79,8.71,12.21,10.34,12.75,10.96,15.0,19.79
3734,1971-03-24,16.62,15.09,15.12,8.71,17.16,11.46,15.92,11.83,15.25,11.21,18.29,22.75
3735,1971-03-25,14.5,13.25,11.12,9.67,13.7,9.04,14.83,10.25,15.46,11.12,15.87,21.71
3736,1971-03-26,11.17,8.92,7.87,6.13,9.54,5.29,10.92,4.71,11.5,8.0,7.67,20.46
3737,1971-03-27,3.96,5.83,7.46,2.04,6.75,3.75,5.79,5.54,5.46,5.37,13.7,13.96
3738,1971-03-28,14.17,12.25,13.17,7.46,12.62,10.25,9.96,10.54,11.5,13.88,17.25,20.3
3739,1971-03-29,3.67,1.54,6.58,2.96,5.33,1.13,3.21,2.62,4.38,3.83,6.63,6.13
3740,1971-03-30,3.92,4.08,5.75,1.08,5.29,1.67,2.04,3.71,4.92,3.5,6.87,5.21
3741,1971-03-31,3.83,1.96,5.29,2.0,3.25,0.96,3.42,1.21,3.96,3.13,6.04,4.33
3742,1971-04-01,15.96,9.42,11.79,8.54,14.37,11.54,9.29,10.63,10.92,10.63,16.79,19.0
3743,1971-04-02,17.29,16.13,20.79,9.67,15.34,13.37,14.79,15.63,14.79,10.21,17.33,20.79
3744,1971-04-03,12.92,13.17,24.04,7.62,11.79,8.08,12.96,8.04,10.75,7.5,11.96,15.12
3745,1971-04-04,9.38,7.08,19.17,6.38,8.96,4.75,8.25,3.54,7.12,4.33,5.17,12.25
3746,1971-04-05,7.29,2.67,5.46,3.13,4.33,0.5,1.46,1.29,3.92,2.46,2.88,11.92
3747,1971-04-06,4.17,4.54,6.04,1.79,3.21,0.79,1.42,1.83,1.63,3.17,5.63,8.12
3748,1971-04-07,7.46,5.83,13.17,4.38,7.12,2.25,2.92,4.5,3.75,2.92,5.96,7.12
3749,1971-04-08,8.42,5.37,18.25,7.25,7.0,3.92,6.63,2.96,6.04,2.54,4.38,3.71
3750,1971-04-09,9.75,6.42,19.7,6.5,7.92,4.58,5.17,4.25,6.83,3.63,6.58,4.58
3751,1971-04-10,8.17,3.79,11.42,3.29,5.37,3.5,4.33,2.25,6.08,2.42,6.13,3.88
3752,1971-04-11,6.25,1.87,9.17,1.92,2.58,0.96,1.42,1.25,2.75,1.5,5.13,3.75
3753,1971-04-12,14.04,9.79,10.79,4.38,7.0,5.33,5.79,6.96,8.21,5.58,9.46,7.62
3754,1971-04-13,10.79,4.12,9.62,4.25,8.25,4.71,5.63,5.96,6.46,4.54,4.46,13.79
3755,1971-04-14,7.41,1.79,7.96,1.42,2.46,2.04,2.13,2.08,4.71,1.38,6.67,4.5
3756,1971-04-15,6.38,1.96,8.42,2.33,6.71,3.29,2.29,3.83,3.83,3.17,7.96,8.46
3757,1971-04-16,14.79,9.21,12.12,9.17,14.33,9.71,12.0,10.08,12.75,11.87,13.88,21.84
3758,1971-04-17,11.42,7.33,11.46,5.91,13.75,9.29,13.75,10.29,12.21,11.63,17.67,22.13
3759,1971-04-18,11.04,9.0,12.71,6.63,13.54,10.25,15.83,10.08,15.0,11.96,16.04,23.83
3760,1971-04-19,5.0,4.71,8.67,3.63,7.58,5.46,6.38,5.33,9.17,8.17,8.83,13.67
3761,1971-04-20,9.25,11.42,5.17,3.25,7.29,4.29,3.88,4.38,6.0,4.38,7.46,9.96
3762,1971-04-21,10.13,4.71,6.42,4.21,6.46,7.58,7.5,4.42,8.17,8.79,12.21,15.67
3763,1971-04-22,13.92,9.75,6.71,4.5,7.46,3.92,1.5,6.21,6.75,5.33,6.67,10.88
3764,1971-04-23,18.34,9.0,15.87,9.46,9.46,7.83,11.25,6.34,14.21,12.92,5.66,15.12
3765,1971-04-24,12.25,8.33,10.54,8.17,9.92,8.08,12.62,6.75,9.17,11.21,7.67,18.66
3766,1971-04-25,12.08,13.33,11.79,5.75,15.29,7.67,8.46,12.12,10.25,8.54,14.75,18.41
3767,1971-04-26,9.75,6.79,16.46,5.96,9.17,7.38,11.21,10.37,9.21,7.79,13.88,14.04
3768,1971-04-27,5.46,6.87,8.17,2.92,5.41,2.5,3.83,6.58,5.83,6.54,10.88,15.92
3769,1971-04-28,5.79,1.46,5.83,0.87,3.63,1.21,2.37,2.29,4.08,2.13,3.83,8.71
3770,1971-04-29,6.42,3.79,3.71,1.63,4.08,2.33,2.75,2.33,1.75,0.67,7.79,7.46
3771,1971-04-30,5.21,5.79,4.21,1.83,5.17,2.46,2.83,3.13,3.04,3.63,6.71,8.12
3772,1971-05-01,3.46,1.92,6.83,0.83,1.83,0.37,1.42,1.96,1.54,0.5,4.17,4.0
3773,1971-05-02,6.0,7.54,6.0,2.25,3.46,3.58,3.5,6.25,3.71,4.21,15.67,7.54
3774,1971-05-03,12.92,15.21,7.92,5.5,12.21,8.17,4.33,9.33,8.63,8.71,16.54,13.08
3775,1971-05-04,12.33,13.42,7.08,5.21,11.58,7.46,5.41,6.71,8.96,10.0,11.67,10.5
3776,1971-05-05,16.21,19.46,12.38,7.83,16.5,13.13,7.21,12.38,11.96,10.46,14.33,17.83
3777,1971-05-06,14.12,16.5,10.88,5.25,11.75,6.92,6.54,8.96,9.17,7.58,11.83,17.04
3778,1971-05-07,17.54,15.96,13.59,10.29,14.71,10.71,8.63,10.67,12.29,11.17,10.75,17.25
3779,1971-05-08,15.41,12.67,13.08,9.13,11.34,9.71,7.87,10.0,11.29,12.46,16.58,12.67
3780,1971-05-09,16.42,15.46,14.54,9.17,12.0,10.83,11.46,12.38,12.75,13.92,20.71,18.79
3781,1971-05-10,12.92,13.04,14.21,7.75,11.58,8.83,10.04,15.25,10.88,12.75,24.37,18.34
3782,1971-05-11,5.41,6.04,4.12,1.92,4.38,2.83,1.63,7.41,4.33,6.67,14.71,13.67
3783,1971-05-12,10.08,1.83,14.5,3.33,3.67,3.33,5.17,2.37,4.96,2.29,6.71,6.75
3784,1971-05-13,17.16,6.25,13.75,4.63,5.41,6.08,7.17,8.21,10.96,7.25,8.0,14.21
3785,1971-05-14,7.87,3.29,5.33,3.58,3.37,2.62,4.42,3.37,6.0,5.09,7.21,10.75
3786,1971-05-15,20.91,12.0,13.75,9.04,11.96,8.63,11.12,9.25,12.33,11.87,16.54,21.34
3787,1971-05-16,15.92,11.0,7.21,5.71,13.33,5.75,9.46,10.34,9.67,6.38,17.33,21.84
3788,1971-05-17,12.04,8.96,8.67,5.66,9.92,5.79,7.38,7.46,9.92,9.13,13.21,13.04
3789,1971-05-18,8.87,4.58,6.71,3.92,6.21,3.04,4.25,5.17,7.71,6.04,8.0,13.5
3790,1971-05-19,8.5,3.08,5.71,2.42,3.25,1.38,1.54,2.88,3.0,2.33,6.67,11.96
3791,1971-05-20,7.96,3.46,8.33,2.54,3.21,1.0,1.21,2.71,3.04,4.33,5.54,9.46
3792,1971-05-21,6.92,6.13,8.04,2.46,4.96,3.37,3.46,8.0,4.33,4.58,13.54,9.08
3793,1971-05-22,11.83,7.33,7.62,4.71,8.25,4.21,3.0,6.08,6.25,6.38,7.75,11.0
3794,1971-05-23,16.71,11.54,10.63,6.75,11.12,5.17,4.67,10.13,8.04,9.96,15.54,15.79
3795,1971-05-24,8.08,7.54,7.33,2.33,4.29,2.58,2.54,5.0,5.46,4.88,12.67,16.71
3796,1971-05-25,6.04,3.25,15.54,3.46,3.13,3.96,7.04,2.54,5.71,2.75,5.63,9.83
3797,1971-05-26,8.29,7.29,8.75,4.79,9.71,5.58,7.46,6.96,8.04,7.83,12.96,16.21
3798,1971-05-27,17.92,11.38,9.75,6.29,13.88,7.17,10.63,10.34,10.58,9.62,17.37,18.08
3799,1971-05-28,8.25,9.67,9.25,3.92,10.67,5.33,8.5,6.58,6.83,6.83,9.29,9.29
3800,1971-05-29,7.17,6.67,9.17,4.83,6.54,4.96,6.17,6.0,6.25,7.41,11.04,13.79
3801,1971-05-30,8.87,8.46,10.13,4.17,10.04,4.63,4.88,7.58,5.5,5.75,10.71,7.5
3802,1971-05-31,5.09,4.46,5.71,1.87,3.75,1.0,4.04,1.87,2.25,1.67,2.67,5.5
3803,1971-06-01,7.17,12.25,6.04,3.54,8.21,4.25,6.42,5.46,4.75,5.63,6.71,8.92
3804,1971-06-02,13.46,10.58,12.29,4.75,7.04,5.29,6.13,7.58,8.33,6.25,9.21,11.67
3805,1971-06-03,13.54,9.04,25.5,6.04,9.75,10.0,8.63,9.67,12.04,9.0,10.92,10.46
3806,1971-06-04,12.29,2.92,23.71,5.25,7.87,8.96,9.96,7.58,10.54,7.21,9.75,10.41
3807,1971-06-05,7.17,4.38,20.83,5.58,8.29,5.58,7.75,7.67,6.46,5.09,11.75,10.41
3808,1971-06-06,3.96,3.25,15.12,3.83,4.67,2.67,4.71,5.33,3.29,2.08,12.04,9.25
3809,1971-06-07,4.96,3.92,12.08,3.29,5.04,1.83,4.0,4.75,3.25,2.62,9.04,8.54
3810,1971-06-08,9.08,8.42,7.08,3.42,10.04,4.88,4.38,10.13,6.17,5.41,16.83,14.67
3811,1971-06-09,13.21,11.38,24.08,8.96,10.5,7.38,10.13,7.92,7.67,6.25,15.34,12.04
3812,1971-06-10,9.38,13.37,22.75,7.08,10.83,5.88,8.29,8.96,7.12,6.29,14.04,14.33
3813,1971-06-11,16.33,10.92,12.29,7.33,11.0,5.13,9.54,8.46,9.25,7.46,12.83,16.58
3814,1971-06-12,11.04,8.17,8.29,4.79,9.71,3.67,4.5,4.88,6.21,3.5,7.12,21.12
3815,1971-06-13,10.88,8.63,9.83,3.33,7.71,3.17,3.88,5.75,4.0,4.63,11.34,15.96
3816,1971-06-14,15.25,12.71,25.62,8.58,11.12,5.79,9.67,11.87,8.08,8.0,17.21,19.75
3817,1971-06-15,15.0,9.59,11.34,6.46,12.5,6.58,8.04,7.29,9.96,6.75,11.08,14.88
3818,1971-06-16,12.42,7.96,9.42,6.38,12.54,6.92,9.75,6.96,10.46,8.25,10.54,14.88
3819,1971-06-17,7.33,6.38,8.04,4.12,7.25,4.0,6.21,3.42,5.5,6.42,6.71,11.29
3820,1971-06-18,19.12,17.21,12.5,7.0,16.17,8.63,7.96,9.29,10.08,4.04,13.92,12.42
3821,1971-06-19,14.58,10.04,11.58,6.96,12.33,5.96,7.41,7.12,7.71,3.37,7.46,10.34
3822,1971-06-20,16.42,9.75,11.63,9.04,14.04,8.71,11.25,8.71,11.63,8.87,12.33,13.7
3823,1971-06-21,13.54,11.29,11.75,7.21,13.21,8.58,9.83,11.29,12.12,11.71,16.08,21.62
3824,1971-06-22,7.38,4.5,6.75,2.79,5.96,2.54,6.04,1.92,5.29,5.29,4.42,10.17
3825,1971-06-23,4.79,6.71,4.63,3.08,2.79,2.08,3.83,3.88,2.88,5.13,7.33,3.88
3826,1971-06-24,8.71,10.0,12.0,3.83,9.96,5.04,5.79,9.21,7.67,7.62,14.92,10.13
3827,1971-06-25,14.29,12.87,13.21,7.33,11.38,6.21,6.71,8.58,8.92,8.33,12.5,10.71
3828,1971-06-26,14.46,12.21,11.83,8.79,16.21,10.25,12.92,11.92,13.33,11.42,16.13,14.5
3829,1971-06-27,10.75,9.08,11.29,6.21,13.0,7.0,10.21,8.67,10.88,8.5,15.09,16.66
3830,1971-06-28,8.54,7.75,9.54,4.96,8.38,4.54,6.75,4.71,8.0,5.63,7.17,13.33
3831,1971-06-29,3.96,7.29,8.38,3.67,5.25,3.25,3.79,5.63,6.46,1.46,6.21,4.54
3832,1971-06-30,6.87,7.04,7.33,4.42,9.5,5.04,3.71,6.04,7.21,4.54,14.04,9.13
3833,1971-07-01,5.46,8.12,5.33,2.67,6.42,2.96,7.29,8.67,6.21,5.96,16.75,9.33
3834,1971-07-02,5.75,10.34,6.42,4.42,10.79,4.58,3.37,6.17,5.37,7.04,15.12,10.67
3835,1971-07-03,4.79,6.34,6.29,4.42,6.42,3.33,5.17,4.12,5.13,3.04,4.33,7.5
3836,1971-07-04,4.54,4.25,6.25,2.37,5.17,2.67,2.37,4.75,4.63,3.79,7.75,6.92
3837,1971-07-05,8.04,4.29,6.29,2.58,4.25,1.0,3.88,2.54,3.54,1.87,7.25,9.08
3838,1971-07-06,4.88,2.25,6.38,1.63,2.96,0.71,3.63,1.79,2.42,0.96,6.87,4.88
3839,1971-07-07,6.96,5.91,4.71,4.58,9.0,4.63,5.09,4.29,5.71,5.91,4.71,6.79
3840,1971-07-08,7.96,9.13,7.62,4.46,7.92,4.17,6.54,6.0,5.79,4.21,10.25,12.08
3841,1971-07-09,9.75,7.33,18.5,5.13,7.87,3.0,6.21,2.33,4.38,3.46,4.04,6.5
3842,1971-07-10,5.71,2.75,6.96,1.83,5.41,1.75,3.83,4.5,4.0,4.04,11.29,13.46
3843,1971-07-11,9.17,6.17,5.13,3.96,8.38,3.79,8.29,5.63,6.79,6.67,8.87,15.16
3844,1971-07-12,6.21,11.42,22.04,7.29,9.92,6.04,9.46,7.21,7.87,7.5,10.13,12.62
3845,1971-07-13,7.0,7.67,15.16,6.54,8.17,3.67,4.83,3.83,5.91,4.96,6.54,11.29
3846,1971-07-14,9.29,6.75,6.13,5.71,6.87,3.46,8.04,4.5,8.17,7.33,6.25,16.17
3847,1971-07-15,13.54,8.04,10.34,6.92,10.63,6.5,12.67,9.21,11.83,10.75,10.29,21.67
3848,1971-07-16,7.75,7.71,13.04,6.42,8.83,4.83,8.5,6.17,7.46,7.58,7.33,15.34
3849,1971-07-17,6.34,5.83,9.79,3.67,5.71,0.83,6.5,2.62,3.71,2.0,3.25,7.71
3850,1971-07-18,6.83,2.75,6.83,1.96,6.46,2.33,4.79,2.79,2.58,1.87,4.83,7.38
3851,1971-07-19,9.79,3.04,7.41,2.67,7.21,2.71,7.38,4.04,5.66,4.5,5.79,8.08
3852,1971-07-20,6.25,5.04,6.34,1.17,3.92,1.21,4.58,1.87,2.17,0.92,5.29,7.67
3853,1971-07-21,10.37,10.92,7.67,3.63,9.83,3.08,4.5,2.08,2.71,1.33,5.83,5.29
3854,1971-07-22,9.21,7.5,9.17,3.96,9.21,5.71,7.25,6.58,7.25,4.29,8.54,20.54
3855,1971-07-23,11.12,7.41,9.5,5.13,11.58,7.04,7.17,7.87,7.0,6.58,7.62,24.37
3856,1971-07-24,11.58,5.66,11.0,4.04,9.29,3.96,7.5,3.46,7.17,4.38,9.38,14.92
3857,1971-07-25,8.63,5.88,9.59,6.0,7.29,4.5,8.71,1.83,5.88,3.92,9.42,5.63
3858,1971-07-26,5.63,4.33,9.0,1.38,5.37,1.46,3.0,3.67,2.58,0.92,9.83,4.12
3859,1971-07-27,8.42,5.25,5.66,2.79,5.04,1.79,2.92,1.75,4.42,1.21,6.13,2.88
3860,1971-07-28,7.5,12.33,6.75,4.5,9.62,4.54,4.67,6.58,5.63,5.88,16.96,10.0
3861,1971-07-29,11.29,13.5,7.79,7.08,12.92,7.67,3.63,8.71,8.08,8.25,18.25,10.92
3862,1971-07-30,7.38,8.87,6.71,5.0,9.92,3.17,5.58,5.88,6.04,5.0,8.08,9.71
3863,1971-07-31,12.38,7.58,10.54,4.67,9.67,5.5,7.96,6.0,7.12,3.17,7.67,9.17
3864,1971-08-01,7.71,6.0,9.54,2.75,8.75,5.09,6.25,2.21,5.71,3.88,5.25,9.33
3865,1971-08-02,7.25,6.71,8.46,5.58,8.87,5.37,7.67,3.25,5.75,3.63,6.71,6.29
3866,1971-08-03,11.87,5.54,11.34,5.66,9.46,7.67,9.59,7.62,7.58,6.54,8.21,13.79
3867,1971-08-04,9.92,7.75,11.92,4.71,7.08,3.63,6.92,4.08,5.63,2.75,4.83,13.46
3868,1971-08-05,5.21,5.29,8.79,2.42,5.91,4.25,5.37,4.58,5.75,3.83,10.17,10.25
3869,1971-08-06,11.92,6.71,7.04,5.33,9.62,5.63,7.67,7.58,8.96,7.58,12.25,20.21
3870,1971-08-07,8.33,6.21,9.46,3.67,8.25,4.12,7.67,4.79,6.13,4.21,9.59,9.5
3871,1971-08-08,9.25,7.21,9.92,4.71,13.5,7.12,12.25,7.17,10.25,6.46,12.58,14.5
3872,1971-08-09,7.41,5.41,6.5,3.71,7.54,3.46,8.17,4.88,7.0,5.17,10.21,14.5
3873,1971-08-10,15.83,8.33,12.58,7.83,10.88,4.0,7.58,4.12,7.58,4.92,8.21,8.08
3874,1971-08-11,8.46,6.92,7.92,3.37,7.71,2.46,6.17,3.33,5.66,1.67,6.87,8.54
3875,1971-08-12,11.08,7.0,9.04,3.37,9.59,3.92,6.29,7.21,7.29,5.21,7.33,8.83
3876,1971-08-13,6.92,3.71,6.58,3.5,7.08,3.54,5.79,5.41,6.25,6.0,10.83,18.46
3877,1971-08-14,12.04,9.08,15.59,6.79,10.92,8.08,13.08,11.38,11.08,12.92,19.41,23.38
3878,1971-08-15,6.38,6.08,8.92,4.12,7.38,1.63,5.63,4.88,6.5,8.21,9.29,13.7
3879,1971-08-16,5.29,2.92,6.13,1.46,4.38,0.46,4.5,1.33,2.0,1.42,3.96,7.5
3880,1971-08-17,11.29,3.17,17.37,3.21,6.21,3.42,4.21,3.88,3.79,1.67,6.75,5.41
3881,1971-08-18,9.92,7.29,19.92,5.71,7.41,6.21,9.42,4.33,7.46,3.79,9.13,5.13
3882,1971-08-19,7.33,5.04,16.96,4.75,7.79,3.21,5.96,2.92,4.83,1.5,5.29,2.17
3883,1971-08-20,13.5,2.46,6.67,5.5,7.17,3.83,7.08,2.67,4.58,3.88,5.88,5.33
